time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
205800,2026-06-24 10:57:42,12.8568723375147,100.972951665443,9.84252,,,130.10649957023,12.139108,5.033115,97.11942568,111.57644714,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,4.697574,-1.789552,0,342.6, 16.9, 2.5,,,0,0,1024,1024,1024,1684,0,0,0,100,353.4,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.10649957023,9.84252,6,P-GPS,
205900,2026-06-24 10:57:42,12.8568712502092,100.972952746929,10.170604,,,130.43458357023,12.139108,4.250186,96.570869232,112.128940596,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,4.026492,-1.342164,0,344.6, 16.6, 2.3,,,0,0,1024,1024,1024,1024,0,0,0,0,356.8,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.43458357023,10.170604,6,P-GPS,
206000,2026-06-24 10:57:43,12.8568722476507,100.972952410991,10.170604,,,130.43458357023,12.139108,3.467257,96.933402052,112.512142708,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,3.35541,-0.894776,0,349.1, 16.6, 3.5,,,0,0,1024,1024,1024,1024,0,0,0,0,1.3,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.43458357023,10.170604,6,P-GPS,
206100,2026-06-24 10:57:43,12.8568719675062,100.972952759301,10.170604,,,130.43458357023,12.139108,2.7290668,96.777234068,112.672575784,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,2.684328,-0.447388,0,353.2, 16.8, 4.6,,,0,0,1440,1024,1024,1178,63,0,0,23,4.2,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.43458357023,10.170604,6,P-GPS,
206200,2026-06-24 10:57:43,12.8568717493599,100.972953147664,10.498688,,,130.76266757023,12.139108,1.8119214,96.63058052,112.832024608,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,1.789552,-0.223694,0,354.8, 15.9, 4.1,,,0,0,1440,1024,1024,1178,63,0,0,23,5.4,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.76266757023,10.498688,6,P-GPS,
206300,2026-06-24 10:57:43,12.8568706784299,100.972954426389,10.498688,,,130.76266757023,12.467192,1.11847,96.04495058,113.43176216,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,1.11847,0,0,355.2, 7.8, 2.2,,,0,0,1684,1024,1024,1684,100,0,0,100,5.9,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.76266757023,10.498688,6,P-GPS,
206400,2026-06-24 10:57:43,12.856871250118,100.972954512276,10.498688,,,130.76266757023,12.467192,0.9171454,96.193900716,113.642720172,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,0.894776,0.223694,0,356.5, -5.4, 0.4,,,0,0,1684,1024,1024,1251,100,0,0,34,8.8,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.76266757023,10.498688,6,P-GPS,
206500,2026-06-24 10:57:43,12.8568718612405,100.972954611713,10.498688,,,130.76266757023,12.139108,1.1408394,96.351381036,113.868441964,28,5,8.245,131.41883557023,11.154856,14.1150914,97.11942568,1.11847,0.223694,0,0.5, -11.9, -0.9,,,0,0,1684,1024,1024,1024,100,0,0,0,12.9,0,0,87,4.127,4.116,0,0,0,0,4.494,104.36,130.76266757023,10.498688,6,P-GPS,
206600,2026-06-24 10:57:43,12.8568724101564,100.972954706334,10.826772,,,131.09075157023,12.139108,1.8119214,96.492129072,114.07152596,28,5,8.236,131.41883557023,11.154856,14.1150914,97.11942568,1.789552,0.223694,0,3.8, -14.2, -1.2,,,0,0,1684,1024,1024,1024,100,0,0,0,15.1,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
206700,2026-06-24 10:57:43,12.8568732015671,100.972955049759,10.826772,,,131.09075157023,12.139108,2.23694,96.651577896,114.38484618,28,5,8.236,131.41883557023,11.154856,14.1150914,97.11942568,2.23694,0.223694,0,5.2, -14.5, -0.6,,,0,0,1684,1024,1024,1024,100,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
206800,2026-06-24 10:57:43,12.8568738758732,100.972955266664,10.826772,,,131.09075157023,12.139108,2.684328,96.803808872,114.642720204,27,5,8.236,131.41883557023,11.154856,14.1150914,97.11942568,2.684328,0.223694,0,5.5, -14.7, -0.5,,,0,0,1684,1024,1024,1024,100,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
206900,2026-06-24 10:57:43,12.8568748458917,100.972955455573,10.826772,,,131.09075157023,12.139108,3.3777794,97.049871872,115.002956436,27,5,8.236,131.41883557023,11.154856,14.1150914,97.11942568,3.35541,0.447388,0,5.5, -15.1, -1.1,,,0,0,1684,1024,1024,1024,100,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207000,2026-06-24 10:57:44,12.8568762495974,100.972955604922,10.826772,,,131.09075157023,12.139108,3.8251674,97.4327459,115.518048316,27,5,8.236,131.41883557023,11.154856,14.1150914,97.4327459,3.802798,0.447388,0,5.7, -14.8, -0.9,,,0,0,1684,1024,1024,1024,100,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207100,2026-06-24 10:57:44,12.8568791057318,100.972955879507,10.826772,,,131.09075157023,12.139108,4.2725554,98.221459836,116.564636276,27,5,8.236,131.41883557023,11.154856,14.1150914,98.221459836,4.250186,0.447388,0,5.6, -14.8, -1.2,,,0,0,1579,1024,1024,1024,84,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207200,2026-06-24 10:57:44,12.856881470949,100.972956100876,10.826772,,,131.09075157023,12.139108,4.7199434,98.87959634,117.43110612,27,5,8.236,131.41883557023,11.154856,14.1150914,98.87959634,4.697574,0.447388,0,5.6, -15.1, -1.4,,,0,0,1579,1024,1024,1024,84,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207300,2026-06-24 10:57:44,12.8568838432663,100.972956390768,10.826772,,,131.09075157023,12.139108,5.1673314,99.52920266,118.302825308,27,5,8.236,131.41883557023,11.154856,14.1150914,99.52920266,5.144962,0.447388,0,5.7, -14.3, -1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207400,2026-06-24 10:57:44,12.8568863117529,100.97295663045,10.826772,,,131.09075157023,12.139108,5.6147194,100.221131816,119.207352896,27,5,8.236,131.41883557023,11.154856,14.1150914,100.221131816,5.59235,0.447388,0,5.5, 1, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207500,2026-06-24 10:57:44,12.8568888221621,100.972956854192,10.826772,,,131.09075157023,12.139108,5.1673314,100.932417928,120.126644264,27,5,8.236,131.41883557023,11.154856,14.1150914,100.932417928,5.144962,0.447388,0,5.4, 19.3, 0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.126,4.116,0,0,0,0,4.464,104.36,131.09075157023,10.826772,6,P-GPS,
207600,2026-06-24 10:57:44,12.8568918285824,100.972957012099,10.826772,,,131.09075157023,12.139108,4.250186,101.810042628,121.225069496,27,5,8.235,131.41883557023,11.154856,14.1150914,101.810042628,4.250186,0.223694,0,5.1, 20.2, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
207700,2026-06-24 10:57:44,12.8568936173956,100.972957155525,10.826772,,,131.09075157023,12.139108,3.35541,102.324806424,121.879597076,27,5,8.235,131.41883557023,11.154856,14.1150914,102.324806424,3.35541,0.223694,0,5.5, 19.3, 0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
207800,2026-06-24 10:57:44,12.8568950019768,100.972957194453,10.826772,,,131.09075157023,11.811024,2.684328,102.738192264,122.38517452,27,5,8.235,131.41883557023,11.154856,14.1150914,102.738192264,2.684328,0,0,5.6, 16.1, 0,,,0,0,1024,1024,1041,1024,0,0,3,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
207900,2026-06-24 10:57:44,12.8568961880703,100.972957196773,10.826772,,,131.09075157023,11.811024,2.013246,103.099084664,122.817917316,27,5,8.235,131.41883557023,11.154856,14.1150914,103.099084664,2.013246,0,0,5.6, 12.8, -0.3,,,0,0,1024,1024,1333,1024,0,0,47,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
208000,2026-06-24 10:57:45,12.8568974765082,100.97295696804,10.826772,,,131.09075157023,11.811024,1.789552,103.537076804,123.294951452,28,5,8.235,131.41883557023,11.154856,14.1150914,103.537076804,1.789552,0,0,6, 10.5, -0.5,,,0,0,1024,1024,1666,1024,0,0,97,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
208100,2026-06-24 10:57:45,12.8568971942272,100.972956972293,10.826772,,,131.09075157023,11.811024,1.342164,103.44980646,123.397969828,28,5,8.235,131.41883557023,11.154856,14.1150914,103.537076804,1.342164,0,-0.223694,5.8, 8.5, 0.3,,,0,0,1024,1024,1684,1024,0,0,100,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.09075157023,10.826772,6,P-GPS,
208200,2026-06-24 10:57:45,12.8568968008473,100.972956956001,11.154856,,,131.41883557023,12.139108,0.894776,103.333008556,123.54167062,28,5,8.235,131.41883557023,11.154856,14.1150914,103.537076804,0.894776,0,-1.11847,5.6, 6.3, 0.2,,,0,0,1024,1024,1684,1024,0,0,100,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.41883557023,11.154856,6,P-GPS,
208300,2026-06-24 10:57:45,12.8568970900589,100.972956954402,11.48294,,,131.74691957023,12.467192,0.671082,103.421591236,123.646985584,28,5,8.235,131.74691957023,11.48294,14.1150914,103.537076804,0.671082,0,-1.789552,5.7, 4.8, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,131.74691957023,11.48294,6,P-GPS,
208400,2026-06-24 10:57:45,12.8568968080906,100.972956810783,11.811024,,,132.07500357023,12.795276,0.447388,103.363520368,123.761814984,28,5,8.235,132.07500357023,11.811024,14.1150914,103.537076804,0.447388,0,-2.684328,5.7, 3.7, -0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,132.07500357023,11.811024,6,P-GPS,
208500,2026-06-24 10:57:45,12.8568971546495,100.972956828322,12.139108,,,132.40308757023,13.12336,0.447388,103.465882576,123.888455408,28,5,8.235,132.40308757023,12.139108,14.1150914,103.537076804,0.447388,0,-2.460634,5.6, 3.6, 0,,,0,0,1024,1024,597,1024,0,0,-65,0,15.9,0,0,87,4.122,4.111,0,0,0,0,4.502,104.36,132.40308757023,12.139108,6,P-GPS,
208600,2026-06-24 10:57:45,12.8568972770564,100.972956815229,12.467192,,,132.73117157023,13.451444,0.223694,103.505908824,123.933402916,28,5,8.231,132.73117157023,12.467192,14.1150914,103.537076804,0.223694,0,-1.789552,5.6, 3.4, 0.1,,,0,0,1024,1024,680,1024,0,0,-52,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,132.73117157023,12.467192,6,P-GPS,
208700,2026-06-24 10:57:45,12.8568972418038,100.97295681131,12.795276,,,133.05925557023,13.451444,0.223694,103.49573822,123.946198192,28,5,8.231,133.05925557023,12.795276,14.1150914,103.537076804,0.223694,0,-1.11847,5.6, 3.5, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.05925557023,12.795276,6,P-GPS,
208800,2026-06-24 10:57:45,12.8568966452201,100.972956864262,12.795276,,,133.05925557023,13.779528,0.223694,103.303480996,124.164702136,27,5,8.231,133.05925557023,12.795276,14.1150914,103.537076804,0.223694,0,-0.447388,5.6, 2.8, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.05925557023,12.795276,6,P-GPS,
208900,2026-06-24 10:57:45,12.8568964420945,100.972956857918,12.795276,,,133.05925557023,13.779528,0.223694,103.242785456,124.23884912,27,5,8.231,133.05925557023,12.795276,14.1150914,103.537076804,0.223694,0,-0.447388,5.4, 3.1, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.05925557023,12.795276,6,P-GPS,
209000,2026-06-24 10:57:45,12.8568964291191,100.972956834913,12.795276,,,133.05925557023,13.779528,0,103.243441624,124.248363556,27,5,8.231,133.05925557023,12.795276,14.1150914,103.537076804,0,0,0,5.4, 3.2, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.05925557023,12.795276,6,P-GPS,
209100,2026-06-24 10:57:46,12.856896781358,100.972956832663,13.12336,,,133.38733957023,13.779528,0,103.35138126,124.376972484,28,5,8.231,133.38733957023,13.12336,14.1150914,103.537076804,0,0,0,5.4, 2.8, 0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209200,2026-06-24 10:57:46,12.8568970619455,100.972956818516,13.12336,,,133.38733957023,13.779528,0,103.439635856,124.479334692,28,5,8.231,133.38733957023,13.12336,14.1150914,103.537076804,0,0,0,5.4, 2.3, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209300,2026-06-24 10:57:46,12.8568977303631,100.972956839183,13.12336,,,133.38733957023,13.779528,0,103.639439012,124.723429188,28,5,8.231,133.38733957023,13.12336,14.1150914,103.639439012,0,0,0,5.4, 1, 0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209400,2026-06-24 10:57:46,12.8568977725984,100.972956794561,13.12336,,,133.38733957023,13.779528,0,103.661092556,124.745410816,28,5,8.231,133.38733957023,13.12336,14.1150914,103.661092556,0,0,0,5.4, 0.7, 0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209500,2026-06-24 10:57:46,12.8568978100917,100.972956753648,13.12336,,,133.38733957023,13.779528,0,103.680449512,124.76542394,28,5,8.231,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0.6, 0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209600,2026-06-24 10:57:46,12.8568977342453,100.972956747813,13.12336,,,133.38733957023,13.779528,0,103.658467884,124.79331108,28,5,8.231,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0.3, 0.8,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.095,4.077,0,0,0,0,4.603,104.36,133.38733957023,13.12336,6,P-GPS,
209700,2026-06-24 10:57:46,12.8568976129327,100.972956807303,13.12336,,,133.38733957023,13.779528,0,103.609911452,124.842195596,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, -0.1, 0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
209800,2026-06-24 10:57:46,12.8568975500618,100.97295682493,13.12336,,,133.38733957023,13.779528,0,103.587273656,124.866145728,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, -0.1, 0,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
209900,2026-06-24 10:57:46,12.856897508087,100.972956846723,13.12336,,,133.38733957023,14.107612,0,103.570213288,124.883206096,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, -0.1, -0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210000,2026-06-24 10:57:46,12.8568974533192,100.972956890677,13.12336,,,133.38733957023,13.779528,0,103.54495082,124.908796648,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, -0.4, -0.6,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210100,2026-06-24 10:57:47,12.8568973134293,100.972957009235,13.12336,,,133.38733957023,13.779528,0,103.479005936,124.974741532,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, -0.3, -1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210200,2026-06-24 10:57:47,12.856897249464,100.972957069832,13.12336,,,133.38733957023,13.779528,0,103.447837956,125.00656568,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, -0.1, -1.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210300,2026-06-24 10:57:47,12.8568972088962,100.972957108092,13.12336,,,133.38733957023,13.779528,0,103.427824832,125.026578804,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0, -1.1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210400,2026-06-24 10:57:47,12.8568972353682,100.972957152239,13.12336,,,133.38733957023,13.779528,0,103.427496748,125.045279592,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0.1, -1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210500,2026-06-24 10:57:47,12.8568973658522,100.972957210727,13.12336,,,133.38733957023,13.779528,0,103.456040056,125.097116864,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0.1, -0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210600,2026-06-24 10:57:47,12.8568973708548,100.972957229409,13.12336,,,133.38733957023,13.779528,0,103.453743468,125.104006628,28,5,8.197,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, 0, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.126,4.113,0,0,0,0,4.677,104.54,133.38733957023,13.12336,6,P-GPS,
210700,2026-06-24 10:57:47,12.8568973818761,100.972957204277,13.12336,,,133.38733957023,13.779528,0,103.461945568,125.113849148,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, 0, -0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
210800,2026-06-24 10:57:47,12.8568974024857,100.972957141185,13.12336,,,133.38733957023,13.779528,0,103.480646356,125.137471196,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, 0, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
210900,2026-06-24 10:57:47,12.856897422496,100.972957114911,13.12336,,,133.38733957023,13.779528,0,103.491801212,125.14928222,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.7, 0, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211000,2026-06-24 10:57:47,12.856897449932,100.972956993066,13.12336,,,133.38733957023,13.779528,0,103.523953444,125.193901644,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0, -0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211100,2026-06-24 10:57:48,12.856897472626,100.972956940448,13.12336,,,133.38733957023,13.779528,0,103.541013812,125.214242852,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.6, 0, -0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211200,2026-06-24 10:57:48,12.856897496258,100.972956883594,13.12336,,,133.38733957023,13.779528,0,103.559386516,125.23622448,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211300,2026-06-24 10:57:48,12.8568975228342,100.972956883735,13.12336,,,133.38733957023,13.779528,0,103.567588616,125.246067,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0, -0.2,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211400,2026-06-24 10:57:48,12.8568975101975,100.972956712822,13.12336,,,133.38733957023,13.779528,0,103.597116176,125.307090624,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0.1, 0,,,0,0,1024,492,1024,1024,0,-81,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211500,2026-06-24 10:57:48,12.8568975310155,100.972956684,13.12336,,,133.38733957023,13.779528,0,103.6089272,125.319557816,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0.1, -0.2,,,0,0,1024,492,1024,1024,0,-81,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211600,2026-06-24 10:57:48,12.8568975815363,100.97295668762,13.12336,,,133.38733957023,13.779528,0,103.62369098,125.338258604,28,5,8.24,133.38733957023,13.12336,14.1150914,103.680449512,0,0,0,5.5, 0.4, -4.8,,,0,0,1024,364,1024,1024,0,-100,0,0,15.9,0,0,86,4.125,4.114,0,0,0,0,4.194,104.54,133.38733957023,13.12336,6,P-GPS,
211700,2026-06-24 10:57:48,12.8568976446939,100.972956643262,13.12336,,,133.38733957023,13.779528,0.223694,103.65157812,125.366145744,28,5,8.238,133.38733957023,13.12336,14.1150914,103.680449512,0,-0.223694,0,5.2, 0.8, -13.8,,,0,0,1024,474,1024,1024,0,-83,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
211800,2026-06-24 10:57:48,12.8568978232495,100.972956495847,13.12336,,,133.38733957023,13.779528,0.671082,103.734911456,125.449807164,28,5,8.238,133.38733957023,13.12336,14.1150914,103.734911456,0,-0.671082,0,5.3, 0.8, -16.8,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
211900,2026-06-24 10:57:48,12.8568979168655,100.972956047133,13.12336,,,133.38733957023,13.779528,1.342164,103.851053192,125.612864912,28,5,8.238,133.38733957023,13.12336,14.1150914,103.851053192,0,-1.342164,0,5.7, 0.3, -3.1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
212000,2026-06-24 10:57:49,12.856897993702,100.972955525239,13.12336,,,133.38733957023,13.779528,1.342164,103.97638128,125.80052896,28,5,8.238,133.38733957023,13.12336,14.1150914,103.97638128,0,-1.342164,0,5.9, 0.4, 4.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
212100,2026-06-24 10:57:49,12.8568980493818,100.97295503048,13.12336,,,133.38733957023,13.779528,1.11847,104.090226428,125.97769432,28,5,8.238,133.38733957023,13.12336,14.1150914,104.090226428,0,-1.11847,0,5.7, 0.7, 5.4,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
212200,2026-06-24 10:57:49,12.8568979820293,100.972954535123,13.12336,,,133.38733957023,13.779528,0.894776,104.166998084,126.155843932,28,5,8.238,133.38733957023,13.12336,14.1150914,104.166998084,0,-0.894776,0,5.7, 0.5, 5,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
212300,2026-06-24 10:57:49,12.856897972884,100.972954190187,13.12336,,,133.38733957023,13.779528,0.447388,104.231958716,126.278547348,28,5,8.238,133.38733957023,13.12336,14.1150914,104.231958716,0,-0.447388,0,5.6, 0.4, 4.1,,,0,0,1024,1024,1024,1024,0,0,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
212400,2026-06-24 10:57:49,12.856897996073,100.97295379678,13.12336,,,133.38733957023,13.779528,0.447388,104.316604388,126.418639216,28,5,8.238,133.38733957023,13.12336,14.1150914,104.316604388,0,-0.447388,0,5.6, 0.4, 3.1,,,0,0,1024,910,1024,1024,0,-17,0,0,15.9,0,0,86,4.124,4.113,0,0,0,0,4.247,104.54,133.38733957023,13.12336,6,P-GPS,
