time(millisecond),latitude,longitude,height_above_takeoff(feet),height_sonar(feet),compass_heading(degrees),roll(degrees),battery_percent,voltageCell1
247900,12.8566503542204,100.973069718151,9.84252,11.154856,85.4,0.6,84,4.103
248000,12.8566504337471,100.973070322013,9.84252,11.154856,85.4,0.7,84,4.098
248100,12.8566504645003,100.973070562671,9.84252,11.154856,85.5,0.7,84,4.098
248200,12.8566505648189,100.973071055672,9.84252,11.154856,85.5,0.7,84,4.098
248300,12.8566507036422,100.973071777741,9.84252,10.826772,85.4,0.7,84,4.098
248400,12.8566509364673,100.973071780272,9.84252,10.826772,85.3,0.9,84,4.098
248500,12.8566511176122,100.97307232829,9.84252,10.826772,85.3,0.9,84,4.098
248600,12.8566512696046,100.973073023338,9.84252,10.826772,85.3,0.8,84,4.098
248700,12.8566512934369,100.97307371763,9.84252,10.826772,85.4,1,84,4.098
248800,12.8566512487573,100.973074515717,9.84252,10.826772,85.5,0.9,84,4.098
248900,12.8566513743543,100.973075381625,9.84252,10.826772,85.5,0.7,84,4.098
249000,12.8566514748342,100.973075977534,9.84252,10.826772,85.7,0.9,84,4.1
249100,12.8566515719595,100.973076461915,9.84252,10.826772,85.5,1,84,4.1
249200,12.8566515510567,100.973077446495,9.84252,10.826772,85.3,0.9,84,4.1
249300,12.8566515981465,100.973078154645,9.84252,10.826772,85.3,0.9,84,4.1
249400,12.856651709449,100.973078906309,9.84252,10.826772,85.4,1,84,4.1
249500,12.8566518563167,100.973079813279,9.84252,10.826772,85.3,0.9,84,4.1
249600,12.8566521818671,100.97308082553,9.84252,10.826772,85.4,1,84,4.1
249700,12.8566523521893,100.973081997964,9.84252,10.826772,85.5,0.8,84,4.1
249800,12.85665248203,100.973083038247,9.84252,10.826772,85.4,0.8,84,4.1
249900,12.8566526000776,100.973083925516,9.84252,10.826772,85.4,0.7,84,4.1
250000,12.8566526930422,100.973084474352,9.84252,10.826772,85.4,0.8,84,4.1
250100,12.8566527083463,100.973084474853,9.84252,10.826772,85.3,0.6,84,4.1
250200,12.8566527609988,100.973084753665,9.84252,10.498688,85.3,0.4,84,4.1
250300,12.8566528269996,100.973085371244,9.84252,10.498688,85.3,0.4,84,4.1
250400,12.8566528802595,100.97308620274,9.84252,10.498688,85.3,0.6,84,4.099
250500,12.8566528572659,100.973087573706,9.84252,10.826772,85.3,0.8,84,4.099
250600,12.8566529656746,100.97308874621,9.514436,10.826772,85.3,1.1,84,4.099
250700,12.8566530643942,100.97308965826,9.514436,10.826772,85.5,1.2,84,4.099
250800,12.8566531398188,100.973090414695,9.84252,10.498688,85.3,0.6,84,4.099
250900,12.8566531998091,100.973090660568,9.514436,10.498688,85.3,0.1,84,4.099
251000,12.8566532781128,100.973091407021,9.514436,10.170604,85.2,0.2,84,4.099
251100,12.8566534251564,100.9730923778,9.514436,10.170604,85.2,0.1,84,4.099
251200,12.8566535689985,100.973093262447,9.186352,9.84252,85.2,0,84,4.099
251300,12.8566538838581,100.973094972127,8.858268,9.514436,85.3,0.1,84,4.099
251400,12.8566539075553,100.973095318196,8.858268,9.514436,85.3,0,84,4.081
251500,12.8566539115107,100.973095540554,8.530184,9.186352,85.4,-0.1,84,4.081
251600,12.8566539554185,100.973095409579,8.2021,8.858268,85.4,-0.2,84,4.081
251700,12.856654002005,100.973095237955,7.874016,8.530184,85.5,-0.2,84,4.081
251800,12.8566539457227,100.973094579484,7.545932,8.2021,85.5,-0.4,84,4.081
251900,12.8566539339588,100.973094345918,7.217848,7.874016,85.6,-0.6,84,4.081
252000,12.8566539565193,100.973094387091,7.217848,7.545932,85.7,0.1,84,4.081
252100,12.8566539871503,100.973094723121,6.889764,7.545932,85.6,0.2,84,4.081
252200,12.8566538668116,100.973094866055,6.889764,7.545932,85.1,-0.1,84,4.081
252300,12.8566538977455,100.973095415594,6.889764,7.545932,85,-0.8,84,4.081
252400,12.8566539207229,100.973095825416,6.56168,7.217848,85.1,-0.9,84,4.082
252500,12.8566539527706,100.97309610631,6.56168,7.217848,85.1,-0.5,84,4.082
252600,12.8566539637643,100.973096559228,6.56168,6.889764,85.1,-0.4,84,4.082
252700,12.8566539617792,100.973096645251,6.233596,6.889764,85.2,0.1,84,4.082
252800,12.8566539491343,100.973096704974,6.233596,6.889764,85.1,0.3,84,4.082
252900,12.8566539842143,100.973096846977,6.233596,6.56168,85.1,0.5,84,4.082
253000,12.8566540511238,100.973097185876,5.905512,6.56168,85.2,0.1,84,4.082
253100,12.8566541805036,100.973097442034,5.905512,6.56168,85.3,0.2,84,4.082
253200,12.8566543089162,100.973097620684,5.905512,6.56168,85.3,0.8,84,4.082
253300,12.856654409388,100.973097698824,5.905512,6.233596,85.3,0.5,84,4.082
253400,12.8566545332148,100.973097899882,5.577428,6.233596,85.1,0.9,84,4.096
253500,12.8566547649668,100.973098602943,5.577428,6.233596,85.2,1.4,84,4.096
253600,12.8566548626833,100.973098939804,5.577428,6.233596,85.2,1.4,84,4.096
253700,12.8566549460938,100.973099215276,5.577428,6.233596,85.2,1.5,84,4.096
253800,12.8566550360572,100.973099360073,5.577428,6.233596,85.3,2.2,84,4.096
253900,12.8566550818392,100.973099475999,5.577428,6.233596,85.2,1.9,84,4.096
254000,12.8566551485419,100.973099522822,5.249344,5.905512,85,1.5,84,4.096
254100,12.8566551909727,100.973099524022,5.249344,5.905512,85.1,1.5,84,4.096
254200,12.8566552403976,100.973099487858,4.92126,5.577428,85.1,1.2,84,4.096
254300,12.8566552873277,100.973099383812,4.593176,5.249344,85.2,1.4,84,4.096
254400,12.856655313544,100.973099330341,4.593176,5.249344,85.4,1.4,84,4.096
254500,12.8566553300288,100.97309926409,4.265092,4.92126,85.2,1.1,84,4.114
254600,12.8566553621954,100.973099171028,4.265092,4.92126,85.2,0.6,84,4.114
254700,12.8566552491179,100.973099069056,4.265092,4.593176,85.2,1.2,84,4.114
254800,12.8566552436528,100.973098993595,3.937008,4.593176,85.1,1.4,84,4.114
254900,12.8566552797343,100.973099119108,3.937008,4.593176,85.1,1.5,84,4.114
255000,12.8566553685382,100.973099452225,3.937008,4.593176,85.5,1.7,84,4.114
255100,12.8566554972618,100.973099836247,3.608924,4.265092,85.5,1.7,84,4.114
255200,12.856655738055,100.973100153182,3.608924,4.265092,85.5,1.6,84,4.114
255300,12.8566558766421,100.973100323761,3.608924,4.265092,85.6,2.1,84,4.114
255400,12.8566559611208,100.973100643478,3.608924,3.937008,85.5,1.4,84,4.114
255500,12.8566560248647,100.973100950778,3.28084,3.937008,85.5,1.6,84,4.09
255600,12.8566561664627,100.973101461292,3.28084,3.937008,85.4,1.6,84,4.09
255700,12.856656210872,100.973101501446,3.28084,3.608924,85.4,1.2,84,4.09
255800,12.8566562159626,100.97310143591,3.28084,3.608924,85.4,1,84,4.09
255900,12.8566562112564,100.973101326104,2.952756,3.608924,85.3,0.9,84,4.09
256000,12.8566561463596,100.973101123922,2.952756,3.608924,85.3,1.2,84,4.09
256100,12.8566561349344,100.973101008888,2.952756,3.28084,85.3,1.2,84,4.09
256200,12.8566561062608,100.973100898458,2.952756,3.28084,85.3,1.1,84,4.09
256300,12.8566560747097,100.973100803433,2.952756,3.608924,85.3,1.2,84,4.09
256400,12.8566559289607,100.97310077711,2.952756,3.608924,85.4,0.8,84,4.09
256500,12.8566558874337,100.973100742163,3.28084,3.937008,85.4,0.7,84,4.091
256600,12.856655851621,100.973100664532,3.608924,4.265092,85.5,0.6,84,4.091
256700,12.8566558263345,100.973100683688,4.265092,4.92126,85.4,0.3,84,4.091
256800,12.8566558079364,100.973100739958,4.92126,5.249344,85.4,0.7,84,4.091
256900,12.856655793852,100.973100925857,5.577428,6.233596,85.3,0.5,84,4.091
257000,12.8566558064203,100.973100875343,5.905512,6.56168,85.3,0.6,84,4.091
257100,12.8566558869517,100.973100817141,6.56168,7.217848,85.4,0.6,84,4.091
257200,12.8566559145294,100.97310081323,6.889764,7.545932,85.4,0.6,84,4.091
257300,12.8566559573038,100.973100985457,7.217848,7.874016,85.3,0.4,84,4.091
257400,12.85665593119,100.973100979701,7.217848,8.2021,85.2,0,84,4.091
257500,12.8566559074196,100.973100967983,7.217848,8.2021,85.1,-0.2,84,4.101
257600,12.8566558466705,100.973100897246,7.217848,8.2021,85.1,-0.2,84,4.101
257700,12.8566557175349,100.973100848239,6.889764,7.874016,85.1,-0.1,84,4.101
257800,12.8566557165937,100.973100824263,6.889764,7.874016,85.1,0,84,4.101
257900,12.856655721624,100.973100805805,6.889764,7.874016,85,-0.2,84,4.101
258000,12.8566557212852,100.973100800379,7.217848,8.2021,85.1,-0.4,84,4.101
258100,12.8566557454579,100.973100959398,7.545932,8.530184,85.1,-0.4,84,4.101
258200,12.8566557841025,100.973100998646,7.874016,8.858268,85.1,0.8,84,4.101
258300,12.8566558350483,100.973101009477,8.530184,9.514436,85.2,1.3,84,4.101
258400,12.856655874981,100.973101060311,9.186352,10.170604,85.1,1.2,84,4.101
258500,12.8566559041351,100.973101102965,9.84252,10.826772,85.2,1.1,84,4.101
258600,12.8566559541218,100.973101239958,10.826772,11.811024,85.4,1.7,84,4.062
258700,12.8566559744334,100.973101224523,11.811024,12.467192,85.3,1.8,84,4.062
258800,12.8566559923837,100.97310120317,12.795276,13.451444,85.2,2,84,4.062
258900,12.8566559925612,100.973101165772,13.451444,14.107612,85.3,1.7,84,4.062
259000,12.8566559970183,100.973101173601,14.107612,15.091864,85.3,1.2,84,4.062
259100,12.8566560414748,100.973101225798,14.76378,15.419948,85.3,1,84,4.062
259200,12.8566560873106,100.973101254778,15.091864,16.076116,85.3,1.3,84,4.062
259300,12.8566561013722,100.97310120643,15.419948,16.4042,85.3,1.3,84,4.062
259400,12.8566562738016,100.973101391622,15.748032,16.4042,85.2,1.6,84,4.062
259500,12.8566563450151,100.973101430673,15.748032,16.732284,85.2,1.8,84,4.062
259600,12.8566563904927,100.97310141733,15.748032,16.732284,85.2,2,83,4.105
259700,12.8566564355761,100.973101394144,15.419948,16.4042,85.2,2.1,83,4.105
259800,12.8566564008707,100.973101357778,15.419948,16.076116,85.2,2.1,83,4.105
259900,12.8566564164305,100.973101347849,14.76378,15.748032,85.3,2.3,83,4.105
260000,12.8566564450797,100.973101329044,14.435696,15.419948,85.2,1.8,83,4.105
260100,12.8566564838448,100.97310130433,14.107612,14.76378,85.1,1.7,83,4.105
260200,12.8566565458462,100.973101258526,13.451444,14.107612,84.7,0.3,83,4.105
260300,12.8566566841386,100.973101218289,13.12336,13.451444,85,3.6,83,4.105
260400,12.8566567884209,100.973101188162,12.795276,13.12336,85.1,3.8,83,4.105
260500,12.8566568617269,100.973101162433,12.467192,12.795276,85.2,3.9,83,4.105
260600,12.8566568805094,100.973101134652,12.139108,12.467192,85.2,3.6,83,4.1
260700,12.8566569504169,100.97310136338,12.139108,12.467192,85.3,2.9,83,4.1
260800,12.8566569699256,100.973101466051,12.467192,12.467192,85.3,2.3,83,4.1
260900,12.8566569548495,100.973101478151,12.467192,12.795276,85.2,1.9,83,4.1
261000,12.856656890096,100.973101470796,12.795276,13.12336,85.3,1.6,83,4.1
261100,12.8566567452622,100.973101472268,13.12336,13.451444,85.3,1.4,83,4.1
261200,12.8566566431588,100.973101432786,13.12336,13.779528,85.2,1.2,83,4.1
261300,12.8566565683757,100.973101380212,13.451444,13.779528,85.2,1.2,83,4.1
261400,12.8566565120153,100.973101372387,13.451444,13.779528,85.2,1.1,83,4.1
261500,12.8566564709932,100.973101441943,13.12336,13.779528,85.3,1.3,83,4.1
261600,12.8566564633965,100.973101423142,13.12336,13.779528,85.3,1.4,83,4.095
261700,12.8566564661551,100.973101400102,12.795276,13.451444,85.3,1.4,83,4.095
261800,12.8566564297512,100.973101420932,12.139108,12.795276,85.3,0.9,83,4.095
261900,12.8566564000875,100.973101432681,11.811024,12.467192,85.2,0.5,83,4.095
262000,12.8566564164208,100.97310153917,11.48294,11.811024,85,0.5,83,4.095
262100,12.8566565216394,100.973101483177,10.826772,11.154856,84.9,2.3,83,4.095
262200,12.8566566181459,100.973101441099,10.498688,10.826772,85,3.3,83,4.095
262300,12.8566566350898,100.973101441222,10.170604,10.498688,85,3.2,83,4.095
262400,12.8566566543364,100.97310163108,10.170604,10.170604,85,2.7,83,4.095
262500,12.8566566174538,100.973101734647,9.84252,10.170604,85.1,2.2,83,4.095
262600,12.8566565744775,100.973101788988,9.84252,10.170604,85.1,1.9,83,4.067
262700,12.8566565154025,100.973101835732,9.84252,10.170604,85.2,1.6,83,4.067
262800,12.8566563973598,100.973101945234,9.84252,10.170604,85.1,1.5,83,4.067
262900,12.8566563404506,100.973102103836,9.514436,10.170604,84.9,1.3,83,4.067
263000,12.8566563236027,100.973102449014,9.514436,10.170604,84.9,1.3,83,4.067
263100,12.8566563573131,100.973103093055,9.514436,10.170604,85,1.4,83,4.067
263200,12.8566564394584,100.973104022649,9.514436,10.170604,85.1,1.7,83,4.067
263300,12.856656501305,100.973105167974,9.514436,10.170604,85.1,1.8,83,4.067
263400,12.8566565787392,100.973106549458,9.514436,10.170604,85,1.9,83,4.067
263500,12.8566566818441,100.973108237055,9.186352,10.170604,85,2.1,83,4.067
263600,12.8566568453073,100.973110161488,9.186352,10.170604,84.9,2.2,83,4.088
263700,12.8566571193777,100.97311291203,9.186352,10.170604,85,2.1,83,4.088
263800,12.8566573570637,100.973115340079,9.186352,10.170604,85,2,83,4.088
263900,12.8566576133955,100.973118028868,9.186352,10.170604,85,2.1,83,4.088
264000,12.8566578381077,100.973120516223,8.858268,10.170604,85,2.1,83,4.088
264100,12.856658320049,100.973121905681,8.858268,10.170604,85,2.3,83,4.088
264200,12.8566587283732,100.973124545866,8.858268,10.170604,84.9,2.7,83,4.088
264300,12.8566591900517,100.973128109172,8.858268,10.170604,84.8,2.6,83,4.088
264400,12.8566596096138,100.973131694803,8.530184,10.170604,84.8,2.8,83,4.088
264500,12.8566602851966,100.973136828357,8.530184,10.170604,84.7,2.8,83,4.088
264600,12.8566606703676,100.973140581049,8.530184,9.84252,84.7,2.8,83,4.088
264700,12.8566607622558,100.973141274115,8.530184,9.84252,84.7,2.7,83,4.091
264800,12.8566612859047,100.973146078227,8.530184,9.84252,84.7,2.5,83,4.091
264900,12.8566619443579,100.97315048497,8.530184,9.84252,83.5,2.4,83,4.091
265000,12.8566623068837,100.973154275637,8.2021,9.84252,80.4,2.4,83,4.091
265100,12.8566626777032,100.97315794665,8.2021,9.84252,78.6,2.2,83,4.091
265200,12.8566631069318,100.973162364063,8.2021,9.84252,76,2.6,83,4.091
265300,12.8566636159508,100.973167642466,8.2021,9.84252,73,2.1,83,4.091
265400,12.8566641528268,100.973173056089,8.2021,10.170604,71.1,1.6,83,4.091
265500,12.8566647533114,100.973178358417,8.2021,10.170604,67.8,1.9,83,4.091
265600,12.8566653877329,100.973183174896,8.2021,10.170604,65.7,1.2,83,4.091
265700,12.8566661205351,100.97318825012,8.2021,10.170604,62.7,1,83,4.09
265800,12.8566669968139,100.973193503907,8.2021,10.170604,58.2,1.2,83,4.09
265900,12.8566678752633,100.973198833059,8.2021,10.170604,54.6,0.6,83,4.09
266000,12.8566687548779,100.97320361925,7.874016,9.84252,51.7,0,83,4.09
266100,12.8566695019478,100.973206597549,7.874016,9.84252,47.2,0.2,83,4.09
266200,12.8566703960523,100.973209137632,7.874016,9.84252,42.5,0,83,4.09
266300,12.8566718595308,100.973215133286,7.874016,9.84252,37.8,-0.4,83,4.09
266400,12.856673469834,100.973221058471,7.874016,9.84252,33.2,-0.8,83,4.09
266500,12.8566753053147,100.973227141392,7.874016,9.84252,29.6,-1.5,83,4.09
266600,12.8566774608205,100.973234000652,7.545932,9.84252,25.8,-1.5,83,4.09
266700,12.8566788926047,100.97323662319,7.545932,9.84252,22.4,-1.9,83,4.088
266800,12.8566804502255,100.973238650477,7.545932,9.84252,21.1,-2.2,83,4.088
266900,12.8566825263784,100.973242192191,7.545932,9.84252,16.9,-1.5,83,4.088
267000,12.8566853234683,100.973247887949,7.545932,9.84252,12.2,-1.1,83,4.088
267100,12.8566892203023,100.973254562047,7.545932,9.84252,7.5,-1.4,83,4.088
267200,12.8566926736824,100.973260694753,7.545932,9.84252,4.8,-2.1,83,4.088
267300,12.8566962591106,100.973266228104,7.874016,9.84252,2.4,-2.4,83,4.088
267400,12.8566996850881,100.973270790751,7.874016,9.84252,359.8,-2.1,83,4.088
267500,12.856703867214,100.973276117091,7.874016,9.84252,357.9,-2.1,83,4.088
267600,12.8567070935084,100.973279569157,7.874016,9.84252,354,-1.5,83,4.088
267700,12.8567101222025,100.973282046336,7.874016,9.84252,351.7,-2.2,83,4.088
267800,12.856713515261,100.973284867018,8.2021,9.84252,348.7,-1.8,83,4.088
267900,12.8567165140439,100.973286133722,8.2021,9.84252,344.2,-1.3,83,4.088
268000,12.8567202597028,100.973289068296,8.2021,10.170604,339.9,-1.9,83,4.088
268100,12.8567228389269,100.973290353278,8.2021,10.170604,335.4,-2.1,83,4.088
268200,12.8567280652062,100.973294128549,8.530184,10.170604,330.6,-2,83,4.088
268300,12.8567337659261,100.973298029566,8.530184,10.170604,325.9,-1.9,83,4.088
268400,12.8567382478469,100.973300518195,8.530184,10.170604,320.7,-2.4,83,4.088
268500,12.856742965332,100.97330298235,8.530184,10.170604,314.3,-18.8,83,4.088
268600,12.8567472626003,100.973305101228,8.530184,10.170604,310.9,-19.3,83,4.088
268700,12.8567487363551,100.973305245814,8.858268,9.84252,306.6,-19.4,83,4.088
268800,12.8567474940608,100.973303343516,8.858268,9.84252,303.1,-18.9,83,4.089
268900,12.8567515528597,100.973305161544,9.186352,9.84252,300.5,-20.4,83,4.089
269000,12.8567540759904,100.973306227089,9.514436,9.84252,299.7,-19.7,83,4.089
269100,12.8567556301708,100.973307053568,9.84252,9.84252,296.9,-19.4,83,4.089
269200,12.8567614581635,100.973310606477,9.84252,9.84252,294.5,-18.6,83,4.089
269300,12.8567639239403,100.973311703411,10.170604,9.84252,293.1,-18.3,83,4.089
269400,12.8567650194076,100.973312099014,10.170604,9.84252,290.7,-18.1,83,4.089
269500,12.8567658507609,100.973312367694,10.170604,9.84252,287.4,-16.6,83,4.089
269600,12.856764501595,100.97331196137,10.170604,9.84252,285.8,-11.8,83,4.089
269700,12.8567644452769,100.973311914692,10.170604,9.84252,283.7,-7.8,83,4.089
269800,12.8567644503902,100.973311882689,10.170604,9.84252,279.4,-5,83,4.081
269900,12.8567643661801,100.973311810563,10.170604,9.84252,276.7,-3,83,4.081
270000,12.8567631524487,100.973311532411,10.170604,9.84252,273.4,-1.5,83,4.081
270100,12.8567626569979,100.973311372464,9.84252,9.84252,269.9,-0.7,83,4.081
270200,12.8567625319855,100.973311237299,9.84252,9.84252,268.2,0.1,83,4.081
270300,12.8567623918481,100.973310896545,9.84252,9.84252,267.6,0.1,83,4.081
270400,12.8567623769641,100.973310352384,9.84252,9.84252,267.4,0,83,4.081
270500,12.8567627027116,100.97330977984,9.84252,9.84252,267.4,-0.2,83,4.081
270600,12.856762586154,100.973308715964,9.84252,9.84252,267.4,-0.2,83,4.081
270700,12.8567626251585,100.973307529857,9.84252,9.84252,267.2,-0.2,83,4.081
270800,12.8567626744613,100.973306150631,9.84252,9.84252,265.1,-0.1,83,4.082
270900,12.8567627834759,100.97330456284,9.84252,9.84252,260.7,-0.3,83,4.082
271000,12.8567626929995,100.973303077077,9.84252,9.84252,256.8,-0.6,83,4.082
271100,12.8567626397494,100.973301686349,9.84252,9.84252,255,-0.4,83,4.082
271200,12.8567624317124,100.973299489951,9.84252,9.84252,254.2,-0.4,83,4.082
271300,12.8567621759751,100.973296677502,9.84252,9.84252,253,-0.1,83,4.082
271400,12.856761813998,100.973294463828,9.84252,9.84252,251.5,0,83,4.082
271500,12.8567613635899,100.973291946412,9.84252,9.84252,250.7,-0.2,83,4.082
271600,12.8567608731287,100.973289439225,9.84252,9.84252,250.7,-0.3,83,4.082
271700,12.8567601356324,100.973286625678,9.84252,9.84252,250.6,-0.4,83,4.082
271800,12.8567594631763,100.973283707272,9.514436,10.170604,250.7,-0.1,83,4.084
271900,12.8567587020806,100.97328049393,9.514436,10.170604,250.6,-0.1,83,4.084
272000,12.8567579990162,100.973277649584,9.514436,10.170604,250.6,-0.3,83,4.084
272100,12.8567572394839,100.973275213618,9.514436,10.170604,250.6,-0.1,83,4.084
272200,12.8567562460679,100.973273354071,9.514436,10.170604,250.5,0,83,4.084
272300,12.856755167354,100.973269284066,9.514436,9.84252,247.8,0.4,83,4.084
272400,12.8567540721408,100.973265275387,9.186352,9.84252,243.3,0.6,83,4.084
272500,12.8567528792143,100.973260997334,9.186352,9.84252,238.5,0.3,83,4.084
272600,12.8567512065157,100.973255286857,9.186352,9.84252,233.7,0,83,4.084
272700,12.8567503618028,100.9732529906,9.186352,10.170604,229.2,-0.2,83,4.084
272800,12.856749168961,100.973249917547,9.186352,10.170604,226.9,-1.1,83,4.086
272900,12.8567474945819,100.973244976731,9.186352,10.170604,224.2,-8.7,83,4.086
273000,12.8567462705066,100.97324206887,9.186352,10.170604,224.1,-10.2,83,4.086
273100,12.8567452345491,100.973238943542,8.858268,10.170604,222.8,-10.7,83,4.086
273200,12.8567441321968,100.973235679673,8.858268,10.170604,220.3,-9.1,83,4.086
273300,12.856742940078,100.973232346543,8.858268,10.498688,219.3,-10.4,83,4.086
273400,12.8567413316965,100.973227655474,8.858268,10.498688,219.2,-9,83,4.086
273500,12.8567401048463,100.973224889243,8.858268,10.498688,218.8,-6.1,83,4.086
273600,12.8567388263093,100.973222762387,8.858268,10.498688,218.5,-3.9,83,4.086
273700,12.8567374045149,100.973220642758,8.858268,10.498688,216.5,-2,83,4.086
273800,12.8567361189951,100.973219292452,8.858268,10.498688,213.1,-0.7,83,4.08
273900,12.856735121736,100.973220012706,8.858268,10.498688,211.3,-1.3,83,4.08
274000,12.856733563035,100.973218402546,8.858268,10.498688,210.8,-1.5,83,4.08
274100,12.8567320195307,100.973217210674,8.858268,10.498688,211.5,-1.6,83,4.08
274200,12.8567301311935,100.973215564087,8.858268,10.498688,215.1,-2.4,83,4.08
274300,12.8567278784595,100.973213692717,8.858268,10.170604,219.6,-2.3,83,4.08
274400,12.8567251700705,100.973211037218,8.858268,10.170604,222.5,-1,83,4.08
274500,12.8567222518109,100.973208254057,8.858268,10.170604,223.7,-0.4,83,4.08
274600,12.8567195299612,100.973205793891,8.858268,10.170604,224.8,-0.3,83,4.08
274700,12.8567186545814,100.973204437266,8.858268,10.170604,227.8,-0.7,83,4.08
274800,12.8567162687155,100.9732020401,8.858268,10.170604,229.3,-0.5,83,4.08
274900,12.8567127462967,100.973198637621,8.858268,10.170604,229.6,-0.2,83,4.082
275000,12.8567098911621,100.973195898689,8.858268,10.170604,229.7,-0.2,83,4.082
275100,12.8567058174206,100.973191720284,8.858268,10.498688,229.8,-0.4,83,4.082
275200,12.8567024273177,100.973188411077,8.858268,10.498688,232,-0.6,83,4.082
275300,12.85669866648,100.973184740882,8.858268,10.170604,234.7,-0.4,83,4.082
275400,12.8566951757817,100.973181296393,8.858268,10.170604,236.2,0.1,83,4.082
275500,12.8566915341022,100.973177650068,9.186352,10.498688,239.5,0,83,4.082
275600,12.8566875200211,100.973173516849,9.186352,10.498688,244.2,2.2,83,4.082
275700,12.8566834284859,100.973169275557,9.186352,10.498688,248.3,7.4,83,4.082
275800,12.8566806665694,100.973166385478,8.858268,10.826772,249.9,8.2,83,4.082
275900,12.8566780901803,100.973163685485,8.858268,10.826772,249.6,5.7,82,4.084
276000,12.8566766272832,100.973162166276,8.858268,10.826772,249.3,4.8,82,4.084
276100,12.85667526693,100.973160865818,8.858268,10.826772,249.1,4,82,4.084
276200,12.856673678241,100.973159213494,9.186352,10.826772,249.4,6,82,4.084
276300,12.8566718911031,100.973157364018,9.186352,10.826772,249.5,7.9,82,4.084
276400,12.8566710276557,100.973156077826,9.186352,10.826772,249.9,9.1,82,4.084
276500,12.8566698407789,100.973154903576,9.186352,11.154856,249.9,8.8,82,4.084
276600,12.8566690460225,100.973154127848,9.514436,11.154856,249.8,7.5,82,4.084
276700,12.8566694209864,100.973154487832,9.514436,11.154856,249.8,5.4,82,4.084
276800,12.8566730218901,100.973157998754,9.84252,11.154856,249.6,3.3,82,4.084
276900,12.85667384648,100.973158893708,9.84252,11.154856,249.2,2.2,82,4.08
277000,12.8566740055566,100.973159067013,9.84252,11.48294,249.1,1.9,82,4.08
277100,12.8566733170106,100.973158041217,10.170604,11.48294,249.1,1.2,82,4.08
277200,12.8566726317316,100.973156978172,10.170604,11.154856,248.9,0.8,82,4.08
277300,12.8566706275454,100.973153956346,9.84252,11.154856,249,0.5,82,4.08
277400,12.8566705393342,100.973153707073,9.84252,10.826772,249,0.1,82,4.08
277500,12.8566705167224,100.973153555842,9.514436,10.498688,249,-0.4,82,4.08
277600,12.8566705972889,100.97315348649,9.186352,10.170604,249,-1.2,82,4.08
277700,12.8566706031366,100.97315319525,9.186352,9.84252,249,-1.9,82,4.08
277800,12.8566706674536,100.97315311434,8.858268,9.514436,249.1,-1.9,82,4.08
277900,12.856670700989,100.97315301733,8.530184,9.514436,249.2,-1.9,82,4.1
278000,12.8566706943051,100.973152926674,8.2021,9.186352,249.1,-1.7,82,4.1
278100,12.856670700542,100.97315258729,8.2021,8.858268,249.1,-0.8,82,4.1
278200,12.8566706370824,100.973152385574,8.2021,8.858268,249.2,-0.5,82,4.1
278300,12.8566705009428,100.973152019565,8.2021,8.858268,249.1,-0.5,82,4.1
278400,12.8566702221125,100.973151408166,7.874016,8.858268,249.1,-0.6,82,4.1
278500,12.8566697468202,100.973150459255,7.874016,8.530184,249.1,-0.3,82,4.1
278600,12.8566693239768,100.973149459105,7.545932,8.2021,249,-0.3,82,4.1
278700,12.8566688581107,100.97314840042,7.217848,8.2021,248.9,-0.2,82,4.1
278800,12.856668239591,100.973146981722,6.889764,7.874016,248.9,-0.8,82,4.1
278900,12.8566676417974,100.973145515713,6.889764,7.545932,248.7,0,82,4.1
279000,12.8566670312587,100.973144067263,6.56168,7.545932,248.6,-0.3,82,4.098
279100,12.8566665243363,100.97314253385,6.56168,7.217848,248.8,-0.3,82,4.098
279200,12.856666086819,100.973141309908,6.56168,7.217848,248.9,-0.6,82,4.098
279300,12.8566656890886,100.973140310436,6.233596,7.217848,249,-0.5,82,4.098
279400,12.8566650450545,100.973138292814,6.233596,6.889764,249.2,0.1,82,4.098
279500,12.8566648110878,100.97313754613,6.233596,6.889764,249.3,-0.2,82,4.098
279600,12.8566647855131,100.973137324831,6.233596,6.889764,249.5,-0.5,82,4.098
279700,12.8566648393625,100.973137294223,6.233596,6.889764,251.3,-0.5,82,4.098
279800,12.8566650669538,100.973138204036,6.233596,6.889764,254.8,0,82,4.098
279900,12.8566650396676,100.973138250815,6.233596,6.889764,256.6,0,82,4.098
280000,12.8566650375164,100.97313823765,6.233596,6.889764,258.6,-0.4,82,4.078
280100,12.8566650999827,100.973138352432,6.233596,6.889764,262.3,-0.1,82,4.078
280200,12.8566651331574,100.97313838592,6.233596,6.889764,264.4,0,82,4.078
280300,12.8566651138172,100.97313829888,6.233596,6.889764,265.4,-0.1,82,4.078
280400,12.8566650755113,100.973138154483,6.233596,6.889764,267.9,-0.2,82,4.078
280500,12.8566650506189,100.973138054312,6.233596,6.889764,270.8,0,82,4.078
280600,12.8566650586879,100.973138051722,6.233596,6.889764,272.1,-0.3,82,4.078
280700,12.8566649886835,100.973137771144,6.233596,6.889764,273.8,-0.4,82,4.078
280800,12.8566650014065,100.973137703482,6.233596,6.889764,275.3,-0.7,82,4.078
280900,12.8566650146889,100.973137687788,6.233596,6.889764,275.9,-0.9,82,4.078
281000,12.8566649994703,100.973137662085,6.233596,6.889764,276,-0.8,82,4.081
